User ID;SSDU SN;Wm SN;WM Type;Adr;Time Point;Energy,KW*h,T0;Energy,KW*h,T1;Energy,KW*h,T2;Energy,KW*h,T3;Energy,KW*h,T4;
;1647000396;16033763;CC101;001;2019.04.01 00:00:00;1022.951;1022.951;0.000;0.000;0.000
;1647000396;16033745;CC101;002;2019.04.01 00:00:00;707.387;707.387;0.000;0.000;0.000
;1647000396;16033759;CC101;003;2019.04.01 00:00:00;1984.766;1984.766;0.000;0.000;0.000
;1647000396;16033747;CC101;004;2019.04.01 00:00:00;3580.936;3580.936;0.000;0.000;0.000
;1647000396;16033748;CC101;005;2019.04.01 00:00:00;733.424;733.424;0.000;0.000;0.000
;1647000396;16034086;CC101;006;2019.04.01 00:00:00;1212.722;1212.722;0.000;0.000;0.000
;1647000396;16034082;CC101;007;2019.04.01 00:00:00;480.572;480.572;0.000;0.000;0.000
;1647000396;16034083;CC101;008;2019.04.01 00:00:00;2806.445;2806.445;0.000;0.000;0.000
;1647000396;16034076;CC101;009;2019.04.01 00:00:00;3059.640;3059.640;0.000;0.000;0.000
;1647000396;16034078;CC101;010;2019.04.01 00:00:00;3792.464;3792.464;0.000;0.000;0.000
;1647000396;16034087;CC101;011;2019.04.01 00:00:00;1841.723;1841.723;0.000;0.000;0.000
;1647000396;16034079;CC101;012;2019.04.01 00:00:00;2421.112;2421.112;0.000;0.000;0.000
;1647000396;16034212;CC101;013;2019.04.01 00:00:00;61.289;61.289;0.000;0.000;0.000
;1647000396;16034191;CC101;014;2019.04.01 00:00:00;2157.506;2157.506;0.000;0.000;0.000
;1647000396;16034211;CC101;015;2019.04.01 00:00:00;1535.144;1535.144;0.000;0.000;0.000
;1647000396;16034190;CC101;016;2019.04.01 00:00:00;1532.228;1532.228;0.000;0.000;0.000
;1647000396;16034192;CC101;017;2019.04.01 00:00:00;3282.631;3282.631;0.000;0.000;0.000
;1647000396;16034209;CC101;018;2019.04.01 00:00:00;624.891;624.891;0.000;0.000;0.000
;1647000396;16034207;CC101;019;2019.04.01 00:00:00;1943.885;1943.885;0.000;0.000;0.000
;1647000396;16034195;CC101;020;2019.04.01 00:00:00;367.307;367.307;0.000;0.000;0.000
;1647000396;16034194;CC101;021;2019.04.01 00:00:00;1323.529;1323.529;0.000;0.000;0.000
;1647000396;16034188;CC101;022;2019.04.01 00:00:00;1922.080;1922.080;0.000;0.000;0.000
;1647000396;16034206;CC101;023;2019.04.01 00:00:00;2119.777;2119.777;0.000;0.000;0.000
;1647000396;16034077;CC101;024;2019.04.01 00:00:00;1550.713;1550.713;0.000;0.000;0.000
;1647000396;16034187;CC101;025;2019.04.01 00:00:00;3815.305;3815.305;0.000;0.000;0.000
;1647000396;16034205;CC101;026;2019.04.01 00:00:00;248.501;248.501;0.000;0.000;0.000
;1647000396;16034189;CC101;027;2019.04.01 00:00:00;4201.331;4201.331;0.000;0.000;0.000
;1647000396;16033677;CC101;028;2019.04.01 00:00:00;630.446;630.446;0.000;0.000;0.000
;1647000396;16033668;CC101;029;2019.04.01 00:00:00;-1.000;-1.000;-1.000;-1.000;-1.000
;1647000396;16033685;CC101;030;2019.04.01 00:00:00;50.038;50.038;0.000;0.000;0.000
;1647000396;16033682;CC101;031;2019.04.01 00:00:00;1377.595;1377.595;0.000;0.000;0.000
;1647000396;16033684;CC101;032;2019.04.01 00:00:00;2513.123;2513.123;0.000;0.000;0.000
;1647000396;16033683;CC101;033;2019.04.01 00:00:00;1525.285;1525.285;0.000;0.000;0.000
;1647000396;16033670;CC101;034;2019.04.01 00:00:00;1610.201;1610.201;0.000;0.000;0.000
;1647000396;16034208;CC101;035;2019.04.01 00:00:00;2917.313;2917.313;0.000;0.000;0.000
;1647000396;16033666;CC101;036;2019.04.01 00:00:00;1262.371;1262.371;0.000;0.000;0.000
;1647000396;16034167;CC101;037;2019.04.01 00:00:00;1817.151;1817.151;0.000;0.000;0.000
;1647000396;16034210;CC101;038;2019.04.01 00:00:00;2316.188;2316.188;0.000;0.000;0.000
;1647000396;16034202;CC101;039;2019.04.01 00:00:00;2898.552;2898.552;0.000;0.000;0.000
;1647000396;16034185;CC101;040;2019.04.01 00:00:00;2682.941;2682.941;0.000;0.000;0.000
;1647000396;16034184;CC101;041;2019.04.01 00:00:00;2804.840;2804.840;0.000;0.000;0.000
;1647000396;16034203;CC101;042;2019.04.01 00:00:00;1505.573;1505.573;0.000;0.000;0.000
;1647000396;16033700;CC101;043;2019.04.01 00:00:00;3425.635;3425.635;0.000;0.000;0.000
;1647000396;16033701;CC101;044;2019.04.01 00:00:00;971.323;971.323;0.000;0.000;0.000
;1647000396;16033634;CC101;045;2019.04.01 00:00:00;1036.573;1036.573;0.000;0.000;0.000
;1647000396;16033639;CC101;046;2019.04.01 00:00:00;8213.024;8213.024;0.000;0.000;0.000
;1647000396;16033709;CC101;047;2019.04.01 00:00:00;30.146;30.146;0.000;0.000;0.000
;1647000396;16033708;CC101;048;2019.04.01 00:00:00;1968.532;1968.532;0.000;0.000;0.000
;1647000396;16033702;CC101;049;2019.04.01 00:00:00;2094.532;2094.532;0.000;0.000;0.000
;1647000396;16033690;CC101;050;2019.04.01 00:00:00;1162.183;1162.183;0.000;0.000;0.000
;1647000396;16033703;CC101;051;2019.04.01 00:00:00;3218.737;3218.737;0.000;0.000;0.000
;1647000396;16033705;CC101;052;2019.04.01 00:00:00;1546.526;1546.526;0.000;0.000;0.000
;1647000396;16034204;CC101;053;2019.04.01 00:00:00;2377.971;2377.971;0.000;0.000;0.000
